feature_set,scenario,training_seed,classifier,metric,n_simulation_seeds,mean,sd,ci95_low,ci95_high
4,UDPFlood,231701,xgboost,roc_auc,10,1.0,0.0,1.0,1.0
4,UDPFlood,231701,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
4,UDPFlood,231701,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
4,UDPFlood,257053,hybrid,accuracy,10,0.997296803652968,0.005699488675912158,0.9932196350680519,1.001373972237884
4,UDPFlood,257053,hybrid,precision,10,0.9904761904761905,0.020077953397894494,0.9761132878548946,1.0048390930974864
4,UDPFlood,257053,hybrid,recall,10,1.0,0.0,1.0,1.0
4,UDPFlood,257053,hybrid,f1,10,0.9951219512195122,0.01028382978916547,0.9877653425598241,1.0024785598792003
4,UDPFlood,257053,hybrid,balanced_accuracy,10,0.998147512864494,0.00390622275959845,0.9953531694370864,1.0009418562919015
4,UDPFlood,257053,hybrid,mcc,10,0.9933637183349411,0.01399073690366256,0.9833553480710402,1.003372088598842
4,UDPFlood,257053,hybrid,roc_auc,10,1.0,0.0,1.0,1.0
4,UDPFlood,257053,hybrid,pr_auc_benign,10,1.0,8.275113844157577e-17,0.9999999999999999,1.0
4,UDPFlood,257053,hybrid,pr_auc_ddos,10,1.0,1.2819751242557092e-16,0.9999999999999999,1.0
4,UDPFlood,257053,mlp,accuracy,10,0.703953468145249,0.013972109413070635,0.6939584231853841,0.7139485131051138
4,UDPFlood,257053,mlp,precision,4,0.0,0.0,0.0,0.0
4,UDPFlood,257053,mlp,recall,10,0.0,0.0,0.0,0.0
4,UDPFlood,257053,mlp,f1,10,0.0,0.0,0.0,0.0
4,UDPFlood,257053,mlp,balanced_accuracy,10,0.4896872938382373,0.014139922725803295,0.4795722024661924,0.49980238521028214
4,UDPFlood,257053,mlp,mcc,4,-0.11998984793926887,0.018680024807569934,-0.14971393590500354,-0.09026575997353421
4,UDPFlood,257053,mlp,roc_auc,10,0.0,0.0,0.0,0.0
4,UDPFlood,257053,mlp,pr_auc_benign,10,0.5329203448367663,0.008069809253131539,0.5271475510575301,0.5386931386160025
4,UDPFlood,257053,mlp,pr_auc_ddos,10,0.27975350465851884,0.008461782776122313,0.27370030991264654,0.28580669940439113
4,UDPFlood,257053,rf,accuracy,10,0.997296803652968,0.005699488675912158,0.9932196350680519,1.001373972237884
4,UDPFlood,257053,rf,precision,10,0.9904761904761905,0.020077953397894494,0.9761132878548946,1.0048390930974864
4,UDPFlood,257053,rf,recall,10,1.0,0.0,1.0,1.0
4,UDPFlood,257053,rf,f1,10,0.9951219512195122,0.01028382978916547,0.9877653425598241,1.0024785598792003
4,UDPFlood,257053,rf,balanced_accuracy,10,0.998147512864494,0.00390622275959845,0.9953531694370864,1.0009418562919015
4,UDPFlood,257053,rf,mcc,10,0.9933637183349411,0.01399073690366256,0.9833553480710402,1.003372088598842
4,UDPFlood,257053,rf,roc_auc,10,1.0,0.0,1.0,1.0
4,UDPFlood,257053,rf,pr_auc_benign,10,1.0,0.0,1.0,1.0
4,UDPFlood,257053,rf,pr_auc_ddos,10,1.0,1.4802973661668753e-16,0.9999999999999999,1.0
4,UDPFlood,257053,xgboost,accuracy,10,1.0,0.0,1.0,1.0
4,UDPFlood,257053,xgboost,precision,10,1.0,0.0,1.0,1.0
4,UDPFlood,257053,xgboost,recall,10,1.0,0.0,1.0,1.0
4,UDPFlood,257053,xgboost,f1,10,1.0,0.0,1.0,1.0
4,UDPFlood,257053,xgboost,balanced_accuracy,10,1.0,0.0,1.0,1.0
4,UDPFlood,257053,xgboost,mcc,10,1.0,0.0,1.0,1.0
4,UDPFlood,257053,xgboost,roc_auc,10,1.0,0.0,1.0,1.0
4,UDPFlood,257053,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
4,UDPFlood,257053,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
4,UDPFlood,282427,hybrid,accuracy,10,0.997296803652968,0.005699488675912158,0.9932196350680519,1.001373972237884
4,UDPFlood,282427,hybrid,precision,10,0.9904761904761905,0.020077953397894494,0.9761132878548946,1.0048390930974864
4,UDPFlood,282427,hybrid,recall,10,1.0,0.0,1.0,1.0
4,UDPFlood,282427,hybrid,f1,10,0.9951219512195122,0.01028382978916547,0.9877653425598241,1.0024785598792003
4,UDPFlood,282427,hybrid,balanced_accuracy,10,0.998147512864494,0.00390622275959845,0.9953531694370864,1.0009418562919015
4,UDPFlood,282427,hybrid,mcc,10,0.9933637183349411,0.01399073690366256,0.9833553480710402,1.003372088598842
4,UDPFlood,282427,hybrid,roc_auc,10,1.0,0.0,1.0,1.0
4,UDPFlood,282427,hybrid,pr_auc_benign,10,1.0,1.1102230246251565e-16,0.9999999999999999,1.0
4,UDPFlood,282427,hybrid,pr_auc_ddos,10,1.0,1.0467283057891834e-16,0.9999999999999999,1.0
4,UDPFlood,282427,mlp,accuracy,10,0.7053233311589476,0.01249318111512646,0.6963862477704789,0.7142604145474164
4,UDPFlood,282427,mlp,precision,4,0.0,0.0,0.0,0.0
4,UDPFlood,282427,mlp,recall,10,0.0,0.0,0.0,0.0
4,UDPFlood,282427,mlp,f1,10,0.0,0.0,0.0,0.0
4,UDPFlood,282427,mlp,balanced_accuracy,10,0.4906306900646523,0.013081445338768224,0.4812727878012555,0.49998859232804915
4,UDPFlood,282427,mlp,mcc,4,-0.1139723057113085,0.019456348020637202,-0.1449316971476093,-0.08301291427500768
4,UDPFlood,282427,mlp,roc_auc,10,0.0,0.0,0.0,0.0
4,UDPFlood,282427,mlp,pr_auc_benign,10,0.5300762010248856,0.006820437645783812,0.5251971538531113,0.53495524819666
4,UDPFlood,282427,mlp,pr_auc_ddos,10,0.28104805392476623,0.00674057395986401,0.27622613779225236,0.2858699700572801
4,UDPFlood,282427,rf,accuracy,10,0.997296803652968,0.005699488675912158,0.9932196350680519,1.001373972237884
4,UDPFlood,282427,rf,precision,10,0.9904761904761905,0.020077953397894494,0.9761132878548946,1.0048390930974864
4,UDPFlood,282427,rf,recall,10,1.0,0.0,1.0,1.0
4,UDPFlood,282427,rf,f1,10,0.9951219512195122,0.01028382978916547,0.9877653425598241,1.0024785598792003
4,UDPFlood,282427,rf,balanced_accuracy,10,0.998147512864494,0.00390622275959845,0.9953531694370864,1.0009418562919015
4,UDPFlood,282427,rf,mcc,10,0.9933637183349411,0.01399073690366256,0.9833553480710402,1.003372088598842
4,UDPFlood,282427,rf,roc_auc,10,1.0,0.0,1.0,1.0
4,UDPFlood,282427,rf,pr_auc_benign,10,1.0,0.0,1.0,1.0
4,UDPFlood,282427,rf,pr_auc_ddos,10,1.0,8.275113844157577e-17,0.9999999999999999,1.0
4,UDPFlood,282427,xgboost,accuracy,10,1.0,0.0,1.0,1.0
4,UDPFlood,282427,xgboost,precision,10,1.0,0.0,1.0,1.0
4,UDPFlood,282427,xgboost,recall,10,1.0,0.0,1.0,1.0
4,UDPFlood,282427,xgboost,f1,10,1.0,0.0,1.0,1.0
4,UDPFlood,282427,xgboost,balanced_accuracy,10,1.0,0.0,1.0,1.0
4,UDPFlood,282427,xgboost,mcc,10,1.0,0.0,1.0,1.0
4,UDPFlood,282427,xgboost,roc_auc,10,1.0,0.0,1.0,1.0
4,UDPFlood,282427,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
4,UDPFlood,282427,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,hybrid,accuracy,10,0.9945745814307457,0.009412244665522308,0.9878414672084125,1.001307695653079
4,UDPFlood,307759,hybrid,precision,10,0.9813852813852815,0.03220512849282807,0.958347120309695,1.0044234424608678
4,UDPFlood,307759,hybrid,recall,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,hybrid,f1,10,0.9903600464576077,0.016759921268680058,0.9783707210342365,1.0023493718809788
4,UDPFlood,307759,hybrid,balanced_accuracy,10,0.9962768834938645,0.0064413405481684935,0.9916690260489094,1.0008847409388195
4,UDPFlood,307759,hybrid,mcc,10,0.9869086868578693,0.02266404497380059,0.9706958057682307,1.0031215679475078
4,UDPFlood,307759,hybrid,roc_auc,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,hybrid,pr_auc_benign,10,1.0,7.401486830834377e-17,1.0,1.0
4,UDPFlood,307759,hybrid,pr_auc_ddos,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,mlp,accuracy,10,0.9836681887366818,0.02359200885952406,0.9667914822728831,1.0005448952004805
4,UDPFlood,307759,mlp,precision,10,0.9487747035573122,0.07249662687754668,0.8969137408595993,1.000635666255025
4,UDPFlood,307759,mlp,recall,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,mlp,f1,10,0.9723883351790328,0.03961520752681696,0.944049322892563,1.0007273474655025
4,UDPFlood,307759,mlp,balanced_accuracy,10,0.9887782029291465,0.016150232794717608,0.977225022366126,1.0003313834921672
4,UDPFlood,307759,mlp,mcc,10,0.9628425582263345,0.05292667980321739,0.9249810923180694,1.0007040241345997
4,UDPFlood,307759,mlp,roc_auc,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,mlp,pr_auc_benign,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,mlp,pr_auc_ddos,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,rf,accuracy,10,0.9945745814307457,0.009412244665522308,0.9878414672084125,1.001307695653079
4,UDPFlood,307759,rf,precision,10,0.9813852813852815,0.03220512849282807,0.958347120309695,1.0044234424608678
4,UDPFlood,307759,rf,recall,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,rf,f1,10,0.9903600464576077,0.016759921268680058,0.9783707210342365,1.0023493718809788
4,UDPFlood,307759,rf,balanced_accuracy,10,0.9962768834938645,0.0064413405481684935,0.9916690260489094,1.0008847409388195
4,UDPFlood,307759,rf,mcc,10,0.9869086868578693,0.02266404497380059,0.9706958057682307,1.0031215679475078
4,UDPFlood,307759,rf,roc_auc,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,rf,pr_auc_benign,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,rf,pr_auc_ddos,10,1.0,1.2819751242557092e-16,0.9999999999999999,1.0
4,UDPFlood,307759,xgboost,accuracy,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,xgboost,precision,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,xgboost,recall,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,xgboost,f1,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,xgboost,balanced_accuracy,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,xgboost,mcc,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,xgboost,roc_auc,10,1.0,3.700743415417188e-17,1.0,1.0
4,UDPFlood,307759,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
4,UDPFlood,307759,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,hybrid,accuracy,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,hybrid,precision,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,hybrid,recall,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,hybrid,f1,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,hybrid,balanced_accuracy,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,hybrid,mcc,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,hybrid,roc_auc,10,1.0,3.700743415417188e-17,1.0,1.0
4,UDPFlood,333019,hybrid,pr_auc_benign,10,1.0,8.275113844157577e-17,0.9999999999999999,1.0
4,UDPFlood,333019,hybrid,pr_auc_ddos,10,1.0,1.0467283057891834e-16,0.9999999999999999,1.0
4,UDPFlood,333019,mlp,accuracy,10,0.9986666666666666,0.004216370213557832,0.9956504571161945,1.0016828762171388
4,UDPFlood,333019,mlp,precision,10,0.9952380952380953,0.015058465048420872,0.9844659182721234,1.0060102722040671
4,UDPFlood,333019,mlp,recall,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,mlp,f1,10,0.9975609756097562,0.007712872341874104,0.9920435191149901,1.0030784321045223
4,UDPFlood,333019,mlp,balanced_accuracy,10,0.9990909090909093,0.0028747978728803285,0.9970344025792237,1.0011474156025948
4,UDPFlood,333019,mlp,mcc,10,0.9966987556830457,0.010439451154262612,0.9892308222051159,1.0041666891609753
4,UDPFlood,333019,mlp,roc_auc,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,mlp,pr_auc_benign,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,mlp,pr_auc_ddos,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,rf,accuracy,10,0.9959079147640791,0.006590227311837614,0.9911935501445232,1.0006222793836352
4,UDPFlood,333019,rf,precision,10,0.9857142857142858,0.023002185311411835,0.9692595135989438,1.0021690578296278
4,UDPFlood,333019,rf,recall,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,rf,f1,10,0.9926829268292682,0.011781607110723132,0.9842548728189711,1.0011109808395653
4,UDPFlood,333019,rf,balanced_accuracy,10,0.9971859744029554,0.004532751099794043,0.9939434396005915,1.0004285092053193
4,UDPFlood,333019,rf,mcc,10,0.9900108048955785,0.016084607825811365,0.9785045696072702,1.0015170401838867
4,UDPFlood,333019,rf,roc_auc,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,rf,pr_auc_benign,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,rf,pr_auc_ddos,10,1.0,1.2819751242557092e-16,0.9999999999999999,1.0
4,UDPFlood,333019,xgboost,accuracy,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,xgboost,precision,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,xgboost,recall,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,xgboost,f1,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,xgboost,balanced_accuracy,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,xgboost,mcc,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,xgboost,roc_auc,10,1.0,0.0,1.0,1.0
4,UDPFlood,333019,xgboost,pr_auc_benign,10,1.0,5.233641528945917e-17,1.0,1.0
4,UDPFlood,333019,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,hybrid,accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,hybrid,precision,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,hybrid,recall,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,hybrid,f1,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,hybrid,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,hybrid,mcc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,hybrid,roc_auc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,hybrid,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,hybrid,pr_auc_ddos,10,1.0,3.700743415417188e-17,1.0,1.0
6,DNSAmplification,104729,mlp,accuracy,10,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334
6,DNSAmplification,104729,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
6,DNSAmplification,104729,mlp,recall,10,0.0,0.0,0.0,0.0
6,DNSAmplification,104729,mlp,f1,10,0.0,0.0,0.0,0.0
6,DNSAmplification,104729,mlp,balanced_accuracy,10,0.5,0.0,0.5,0.5
6,DNSAmplification,104729,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
6,DNSAmplification,104729,mlp,roc_auc,10,0.0,0.0,0.0,0.0
6,DNSAmplification,104729,mlp,pr_auc_benign,10,0.6498195682033032,0.0,0.6498195682033032,0.6498195682033032
6,DNSAmplification,104729,mlp,pr_auc_ddos,10,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.1666666666666667
6,DNSAmplification,104729,rf,accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,rf,precision,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,rf,recall,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,rf,f1,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,rf,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,rf,mcc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,rf,roc_auc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,rf,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,rf,pr_auc_ddos,10,1.0,6.409875621278546e-17,1.0,1.0
6,DNSAmplification,104729,xgboost,accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,xgboost,precision,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,xgboost,recall,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,xgboost,f1,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,xgboost,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,xgboost,mcc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,xgboost,roc_auc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,DNSAmplification,104729,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,hybrid,accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,hybrid,precision,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,hybrid,recall,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,hybrid,f1,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,hybrid,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,hybrid,mcc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,hybrid,roc_auc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,hybrid,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,hybrid,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,mlp,accuracy,10,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334
6,DNSAmplification,130363,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
6,DNSAmplification,130363,mlp,recall,10,0.0,0.0,0.0,0.0
6,DNSAmplification,130363,mlp,f1,10,0.0,0.0,0.0,0.0
6,DNSAmplification,130363,mlp,balanced_accuracy,10,0.5,0.0,0.5,0.5
6,DNSAmplification,130363,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
6,DNSAmplification,130363,mlp,roc_auc,10,0.0,0.0,0.0,0.0
6,DNSAmplification,130363,mlp,pr_auc_benign,10,0.6498195682033032,0.0,0.6498195682033032,0.6498195682033032
6,DNSAmplification,130363,mlp,pr_auc_ddos,10,0.16391402714932127,0.008704610452198024,0.15768712394840312,0.17014093035023942
6,DNSAmplification,130363,rf,accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,rf,precision,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,rf,recall,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,rf,f1,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,rf,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,rf,mcc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,rf,roc_auc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,rf,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,rf,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,xgboost,accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,xgboost,precision,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,xgboost,recall,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,xgboost,f1,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,xgboost,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,xgboost,mcc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,xgboost,roc_auc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,DNSAmplification,130363,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,hybrid,accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,hybrid,precision,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,hybrid,recall,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,hybrid,f1,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,hybrid,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,hybrid,mcc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,hybrid,roc_auc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,hybrid,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,hybrid,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,mlp,accuracy,10,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334
6,DNSAmplification,155921,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
6,DNSAmplification,155921,mlp,recall,10,0.0,0.0,0.0,0.0
6,DNSAmplification,155921,mlp,f1,10,0.0,0.0,0.0,0.0
6,DNSAmplification,155921,mlp,balanced_accuracy,10,0.5,0.0,0.5,0.5
6,DNSAmplification,155921,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
6,DNSAmplification,155921,mlp,roc_auc,10,0.0,0.0,0.0,0.0
6,DNSAmplification,155921,mlp,pr_auc_benign,10,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334
6,DNSAmplification,155921,mlp,pr_auc_ddos,10,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.1666666666666667
6,DNSAmplification,155921,rf,accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,rf,precision,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,rf,recall,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,rf,f1,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,rf,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,rf,mcc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,rf,roc_auc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,rf,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,rf,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,xgboost,accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,xgboost,precision,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,xgboost,recall,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,xgboost,f1,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,xgboost,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,xgboost,mcc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,xgboost,roc_auc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,DNSAmplification,155921,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,hybrid,accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,hybrid,precision,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,hybrid,recall,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,hybrid,f1,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,hybrid,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,hybrid,mcc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,hybrid,roc_auc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,hybrid,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,hybrid,pr_auc_ddos,10,1.0,9.064933036736789e-17,0.9999999999999999,1.0
6,DNSAmplification,181081,mlp,accuracy,10,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334
6,DNSAmplification,181081,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
6,DNSAmplification,181081,mlp,recall,10,0.0,0.0,0.0,0.0
6,DNSAmplification,181081,mlp,f1,10,0.0,0.0,0.0,0.0
6,DNSAmplification,181081,mlp,balanced_accuracy,10,0.5,0.0,0.5,0.5
6,DNSAmplification,181081,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
6,DNSAmplification,181081,mlp,roc_auc,10,0.0,0.0,0.0,0.0
6,DNSAmplification,181081,mlp,pr_auc_benign,10,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334
6,DNSAmplification,181081,mlp,pr_auc_ddos,10,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.1666666666666667
6,DNSAmplification,181081,rf,accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,rf,precision,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,rf,recall,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,rf,f1,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,rf,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,rf,mcc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,rf,roc_auc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,rf,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,rf,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,xgboost,accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,xgboost,precision,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,xgboost,recall,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,xgboost,f1,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,xgboost,balanced_accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,xgboost,mcc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,xgboost,roc_auc,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
6,DNSAmplification,181081,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
6,DNSAmplification,206369,hybrid,accuracy,10,1.0,0.0,1.0,1.0
6,DNSAmplification,206369,hybrid,precision,10,1.0,0.0,1.0,1.0
6,DNSAmplification,206369,hybrid,recall,10,1.0,0.0,1.0,1.0
6,DNSAmplification,206369,hybrid,f1,10,1.0,0.0,1.0,1.0
6,DNSAmplification,206369,hybrid,balanced_accuracy,10,1.0,0.0,1.0,1.0
